carat,cut,color,clarity,price,size
0.55,Ideal,I,SI1,1320,91.46
0.57,Premium,E,SI2,1320,92.96
0.57,Premium,E,SI2,1320,94.82
0.46,Very Good,D,VS2,1321,75.64
0.55,Premium,G,SI1,1321,89.85
0.55,Premium,G,SI1,1321,88.18
0.51,Ideal,G,SI1,1321,83.75
0.53,Very Good,F,SI1,1322,85.12
0.53,Very Good,F,SI1,1322,88.66
0.5,Ideal,I,VVS2,1322,81.93
0.41,Ideal,F,VS2,1322,68.48
0.56,Ideal,G,SI1,1322,90.67
0.51,Ideal,F,SI1,1322,85.99
0.54,Good,E,SI1,1323,87.42
0.52,Very Good,D,SI1,1323,83.39
0.48,Premium,E,VS2,1323,77.69
0.41,Ideal,F,VVS2,1323,67.45
0.41,Ideal,F,VVS2,1323,67.74
0.5,Fair,F,VS2,1323,80.75
0.5,Fair,D,SI1,1323,80.35
0.5,Fair,D,SI1,1323,80.02
0.5,Fair,D,SI1,1323,81.67
0.45,Premium,G,VVS1,1323,73.31
0.45,Premium,G,VVS1,1323,73.75
0.4,Premium,F,VVS1,1323,64.53
0.4,Premium,F,VVS1,1323,65.21
0.4,Premium,F,VVS1,1323,66.07
0.4,Ideal,F,VVS1,1323,66.3
0.4,Ideal,F,VVS1,1323,66.26
0.4,Premium,F,VVS1,1323,64.28
0.4,Ideal,F,VVS1,1323,65.47
0.4,Ideal,F,VVS1,1323,66.36
0.4,Ideal,F,VVS1,1323,65.52
0.4,Premium,D,VVS2,1323,67.07
0.4,Ideal,D,VVS2,1323,66.3
0.4,Premium,D,VVS2,1323,65.39
0.4,Premium,D,VVS2,1323,66.63
0.4,Ideal,D,VVS2,1323,65.41
0.4,Ideal,D,VVS2,1323,65.78
0.4,Ideal,D,VVS2,1323,66.33
0.4,Premium,D,VVS2,1323,65.48
0.5,Premium,F,VS2,1323,79.0
0.5,Good,F,VS2,1323,82.7
0.6,Premium,F,SI1,1323,96.45
0.53,Premium,F,SI1,1324,85.33
0.58,Ideal,J,VS2,1324,95.29
0.58,Ideal,J,VS1,1324,93.75
0.85,Fair,H,I1,1324,138.76
0.85,Fair,H,I1,1324,131.42
0.59,Very Good,E,SI2,1325,99.03
0.52,Ideal,G,SI1,1325,85.73
0.52,Very Good,F,SI1,1326,85.55
0.53,Very Good,E,SI1,1326,86.46
0.46,Ideal,D,VS2,1326,74.25
0.46,Very Good,D,VS2,1326,74.15
0.42,Premium,F,VVS1,1326,67.98
0.42,Ideal,F,VVS1,1326,68.91
0.42,Ideal,D,VVS2,1326,68.32
0.42,Ideal,F,VVS1,1326,69.61
0.42,Ideal,D,VVS2,1326,68.52
0.42,Ideal,D,VVS2,1326,68.46
0.42,Ideal,D,VVS2,1326,68.66
0.42,Ideal,D,VVS2,1326,69.43
0.57,Ideal,I,VS2,1326,93.36
0.45,Very Good,G,VVS1,1327,74.76
0.55,Very Good,H,VS2,1327,89.6
0.42,Ideal,E,VVS1,1327,69.46
0.62,Ideal,G,SI2,1327,101.92
0.54,Ideal,F,SI1,1327,89.81
0.38,Ideal,E,VVS1,1327,62.41
0.38,Ideal,E,VVS1,1327,62.84
0.38,Ideal,E,VVS1,1327,61.68
0.38,Premium,E,VVS1,1327,61.79
0.55,Ideal,I,VS2,1327,91.97
0.5,Fair,G,VS1,1327,80.42
0.59,Good,E,SI2,1327,95.94
0.51,Very Good,H,VS2,1328,82.7
0.53,Good,E,SI1,1328,86.56
0.62,Premium,F,SI2,1329,100.65
0.43,Ideal,H,VS1,1329,71.35
0.51,Ideal,G,SI1,1329,86.26
0.53,Ideal,G,SI1,1329,87.44
0.59,Ideal,J,VS1,1330,97.71
0.51,Very Good,E,SI1,1330,80.36
0.52,Ideal,E,SI1,1330,84.57
0.45,Ideal,D,VS1,1330,73.08
0.52,Very Good,E,SI1,1330,85.0
0.35,Ideal,D,VVS1,1330,58.78
0.35,Ideal,D,VVS1,1330,58.44
0.58,Ideal,G,SI1,1330,96.34
0.54,Premium,F,SI1,1330,87.4
0.65,Very Good,H,SI2,1331,105.77
0.5,Very Good,E,SI1,1331,81.9
0.5,Very Good,E,SI1,1331,81.79
0.5,Very Good,E,SI1,1331,84.61
0.31,Very Good,D,IF,1331,50.67
0.5,Ideal,E,SI1,1331,80.81
0.5,Ideal,E,SI1,1331,81.58
0.5,Ideal,E,SI1,1331,82.75
0.5,Ideal,E,SI1,1331,81.95
0.5,Good,E,SI1,1331,82.95
0.32,Premium,H,VS2,505,53.71
0.32,Ideal,I,VS1,505,53.66
0.32,Good,I,VS1,505,53.82
0.36,Ideal,I,VS2,505,59.96
0.32,Very Good,I,VS1,505,51.04
0.32,Premium,H,VS2,505,51.69
0.32,Very Good,I,VS1,505,52.67
0.36,Premium,E,SI2,505,58.57
0.32,Very Good,H,VS2,505,53.59
0.32,Premium,I,VS1,505,52.3
0.32,Ideal,H,VS2,505,52.73
0.32,Very Good,H,VS2,505,53.31
0.36,Premium,I,VS2,505,59.47
0.32,Premium,I,VS1,505,51.18
0.32,Good,H,VS2,505,51.73
0.36,Very Good,E,SI2,505,57.82
0.32,Ideal,H,VS2,505,52.97
0.32,Premium,I,VS1,505,53.54
0.32,Premium,H,VS2,505,51.59
0.32,Ideal,H,VS2,505,53.24
0.32,Ideal,I,VS1,505,52.92
0.32,Very Good,H,VS2,505,52.4
0.3,Very Good,G,VS2,505,48.13
0.32,Premium,H,VS2,505,51.68
0.32,Very Good,H,VS2,505,51.69
0.36,Ideal,H,SI1,505,59.05
0.32,Premium,H,VS2,505,53.59
0.32,Very Good,H,VS2,505,52.37
0.32,Ideal,H,VS2,505,52.94
0.32,Ideal,H,VS2,505,51.75
0.51,Ideal,H,SI1,1331,85.2
0.53,Good,E,SI1,1332,86.75
0.58,Premium,H,SI1,1332,96.93
0.58,Premium,H,SI1,1332,96.18
0.58,Premium,H,SI1,1332,95.85
0.58,Very Good,H,SI1,1332,95.56
0.58,Ideal,F,SI2,1332,94.21
0.5,Ideal,D,SI2,1332,81.81
0.5,Ideal,D,SI2,1332,83.13
0.5,Ideal,D,SI2,1332,82.41
0.5,Ideal,H,VS2,1332,84.14
0.5,Ideal,F,SI1,1332,83.48
0.5,Premium,F,SI1,1332,82.38
0.5,Fair,H,VS2,1332,80.26
0.5,Premium,H,VS2,1332,81.95
0.4,Ideal,E,VVS1,1333,64.83
0.4,Ideal,E,VVS1,1333,65.58
0.4,Very Good,E,VVS1,1333,64.38
0.4,Ideal,E,VVS1,1333,64.47
0.5,Good,F,VS2,1333,81.12
0.4,Premium,G,IF,1333,66.91
0.4,Ideal,G,IF,1333,66.81
0.4,Very Good,E,VVS1,1333,64.39
0.4,Premium,G,IF,1333,65.2
0.4,Premium,E,VVS1,1333,64.11
0.38,Ideal,F,IF,1333,62.49
0.4,Ideal,E,VVS1,1333,66.53
0.5,Very Good,F,VS2,1333,79.48
0.5,Good,D,SI1,1333,80.48
0.4,Ideal,E,VVS1,1333,64.58
0.4,Ideal,G,IF,1333,66.42
0.57,Ideal,D,SI2,1333,94.32
0.39,Ideal,E,IF,1333,64.88
0.39,Ideal,E,IF,1333,65.29
0.62,Good,E,SI2,1333,99.27
0.56,Ideal,F,SI1,1334,92.55
0.44,Ideal,E,VVS2,1334,71.84
0.44,Premium,E,VVS2,1334,73.61
0.44,Ideal,E,VVS2,1334,72.9
0.44,Ideal,E,VVS2,1334,72.77
0.44,Ideal,E,VVS2,1334,72.6
0.51,Fair,F,VS2,1334,79.99
0.85,Fair,J,I1,1334,133.67
0.89,Fair,H,I1,1334,136.9
0.53,Premium,G,VS2,1335,87.15
0.53,Ideal,F,SI2,1335,88.48
0.49,Very Good,D,VS2,1336,78.39
0.53,Very Good,G,SI1,1336,86.36
0.41,Ideal,G,IF,1336,67.21
0.58,Good,E,SI1,1336,95.94
0.58,Very Good,G,VS2,1336,95.09
0.44,Very Good,E,VVS2,1337,73.81
0.5,Very Good,H,VS2,1337,82.91
0.5,Very Good,H,VS2,1337,81.38
0.5,Very Good,H,VS2,1337,81.97
0.5,Very Good,E,SI1,1337,82.21
0.5,Very Good,D,SI1,1337,82.77
0.45,Ideal,E,VVS2,1337,74.13
0.52,Ideal,F,SI1,1337,89.89
0.5,Ideal,E,SI1,1337,82.59
0.5,Ideal,E,SI1,1337,81.51
0.5,Ideal,E,SI1,1337,80.87
0.54,Good,H,VS2,1338,89.92
0.54,Ideal,H,VS2,1338,89.77
0.54,Very Good,H,VS2,1338,86.77
0.46,Ideal,H,VVS1,1338,76.88
0.6,Ideal,D,SI2,1338,99.2
0.52,Premium,F,SI1,1338,87.37
0.52,Very Good,G,SI1,1338,83.26
0.52,Good,G,SI1,1338,83.35
0.52,Very Good,G,SI1,1338,83.59
0.52,Premium,G,SI1,1338,83.98
0.52,Premium,G,SI1,1338,84.57
0.52,Good,F,SI1,1338,84.36
0.52,Premium,F,SI1,1338,86.75
0.56,Very Good,F,SI1,1338,91.16
0.52,Ideal,G,SI1,1338,85.24
0.5,Good,F,VS2,1339,79.14
0.57,Very Good,G,SI1,1340,91.96
0.56,Premium,G,SI1,1340,92.16
0.56,Ideal,F,SI1,1340,90.95
0.56,Very Good,G,SI1,1340,92.09
0.56,Ideal,G,SI1,1340,90.23
0.56,Good,F,SI1,1340,92.31
0.54,Ideal,E,SI2,1340,88.43
0.54,Ideal,E,SI2,1340,89.04
0.54,Ideal,E,SI2,1340,89.89
0.51,Fair,E,SI1,1340,87.44
0.51,Very Good,E,SI1,1340,79.69
0.51,Premium,E,SI1,1340,83.9
0.54,Premium,G,SI1,1340,86.92
0.53,Ideal,I,VVS2,1341,88.3
0.52,Ideal,E,SI1,1341,86.57
0.68,Good,J,VS1,1341,108.19
0.6,Premium,H,SI1,1341,99.03
0.43,Ideal,G,IF,1341,69.14
0.37,Ideal,F,VVS1,1342,62.64
0.58,Ideal,D,SI2,1342,93.89
0.58,Ideal,D,SI2,1342,95.23
0.6,Ideal,I,SI1,1342,97.32
0.52,Very Good,G,SI1,1343,84.67
0.52,Very Good,E,SI1,1343,84.46
0.52,Very Good,E,SI1,1343,84.68
0.51,Ideal,E,SI1,1343,83.69
0.51,Ideal,E,SI1,1343,85.22
0.51,Ideal,E,SI1,1343,83.46
0.51,Very Good,E,SI1,1343,81.58
0.51,Good,G,VS2,1343,84.04
0.51,Ideal,E,SI1,1343,82.23
0.51,Ideal,E,SI1,1343,84.34
0.51,Very Good,E,SI1,1343,81.63
0.51,Ideal,E,SI1,1343,84.38
0.51,Good,E,SI1,1343,84.2
0.51,Good,G,VS2,1343,82.03
0.51,Premium,E,SI1,1343,83.42
0.51,Good,E,SI1,1343,83.52
0.51,Good,E,SI1,1343,82.09
0.51,Premium,G,VS2,1343,83.22
0.51,Good,E,SI1,1343,83.28
0.51,Very Good,G,VS2,1343,84.31
0.51,Very Good,H,VS1,1343,83.13
0.51,Ideal,G,VS2,1343,84.44
0.58,Ideal,G,SI2,1343,96.96
0.56,Ideal,I,SI1,1343,91.12
0.56,Ideal,H,SI1,1343,91.33
0.54,Very Good,D,SI2,1343,87.57
0.52,Premium,D,SI1,1344,85.17
0.46,Very Good,E,VS2,1345,77.01
0.62,Premium,G,SI2,1345,98.26
0.56,Ideal,G,SI1,1345,90.23
0.5,Very Good,F,VS2,1345,78.52
0.56,Ideal,G,SI1,1345,91.58
0.56,Premium,G,SI1,1345,91.93
0.54,Very Good,F,SI1,1346,89.09
0.57,Very Good,F,SI1,1346,94.85
0.54,Ideal,I,VVS2,1346,90.26
0.58,Ideal,E,SI2,1346,95.34
0.52,Ideal,G,SI1,1346,86.99
0.51,Ideal,F,SI1,1346,83.85
0.51,Ideal,D,SI1,1346,82.9
0.55,Premium,J,SI1,1348,90.34
0.62,Very Good,F,SI2,1348,102.83
0.44,Ideal,G,IF,1348,73.38
0.44,Ideal,G,IF,1348,74.07
0.5,Good,E,VS2,1348,78.68
0.5,Fair,F,VS1,1348,78.18
0.5,Premium,E,SI1,1348,80.0
0.5,Very Good,H,VS2,1349,80.58
0.48,Very Good,E,SI1,1349,78.5
0.41,Very Good,D,VVS1,1349,67.38
0.41,Premium,D,VVS1,1349,66.28
0.52,Good,G,VS2,1349,84.01
0.5,Ideal,H,VS2,1349,83.22
0.4,Good,F,VVS1,1349,65.05
0.54,Premium,F,SI1,1349,88.86
0.51,Good,D,SI1,1349,82.21
0.51,Premium,F,SI1,1349,85.23
0.53,Very Good,I,VS1,1350,87.15
0.54,Ideal,G,SI1,1350,88.22
0.54,Ideal,G,SI1,1350,88.96
0.52,Good,F,SI2,1350,84.89
0.6,Good,G,SI1,1350,93.72
0.42,Ideal,D,VS1,1350,68.09
0.42,Ideal,D,VS1,1350,69.57
0.8,Good,G,I1,1350,128.08
0.5,Fair,G,VS1,1350,80.76
0.63,Premium,F,SI2,1351,101.65
0.5,Very Good,G,VS2,1351,80.31
0.5,Very Good,G,VS2,1351,81.29
0.5,Very Good,E,SI1,1351,80.95
0.53,Ideal,I,VVS2,1351,89.49
0.4,Ideal,F,VVS2,1351,65.19
0.49,Premium,E,VS2,1351,81.25
0.52,Ideal,G,SI1,1352,87.0
0.53,Good,D,SI2,1352,89.65
0.59,Ideal,J,VS2,1352,98.13
0.59,Ideal,I,SI1,1352,97.1
0.4,Ideal,D,VVS2,1353,65.71
0.53,Ideal,H,VS2,1353,87.1
0.53,Ideal,H,VS2,1353,87.61
0.53,Ideal,H,VS2,1353,88.28
0.46,Ideal,H,VS1,1353,76.08
0.47,Good,F,VS1,1353,76.09
0.52,Very Good,F,SI1,1354,86.76
0.5,Very Good,D,SI1,1354,80.87
0.5,Very Good,D,SI1,1354,80.14
0.5,Very Good,E,SI1,1354,80.95
0.5,Premium,G,VS2,1354,81.16
0.5,Very Good,G,VS2,1354,83.39
0.4,Ideal,D,VVS1,1354,67.97
0.51,Ideal,H,SI1,1354,83.75
0.51,Ideal,H,SI1,1354,85.55
0.52,Ideal,G,SI1,1354,87.37
0.5,Good,F,VS2,1354,78.76
0.55,Premium,F,SI1,1354,90.78
0.53,Good,E,SI1,1355,87.13
0.57,Ideal,I,VS1,1355,93.82
0.51,Ideal,E,SI1,1355,85.12
0.46,Premium,E,VS1,1355,75.93
0.59,Premium,G,SI1,1355,97.01
0.54,Very Good,F,SI1,1356,84.84
0.61,Very Good,I,SI1,1356,100.39
0.58,Ideal,D,SI2,1356,97.94
0.58,Ideal,D,SI2,1356,95.2
0.51,Ideal,E,SI1,1356,85.0
0.41,Premium,F,VVS1,1356,67.41
0.41,Ideal,F,VVS1,1356,68.23
0.41,Premium,F,VVS1,1356,68.0
0.41,Ideal,F,VVS1,1356,67.79
0.41,Ideal,F,VVS1,1356,67.74
0.41,Ideal,F,VVS1,1356,68.35
0.41,Ideal,F,VVS1,1356,67.35
0.41,Ideal,F,VVS1,1356,67.12
0.41,Ideal,F,VVS1,1356,67.63
0.41,Ideal,F,VVS1,1356,67.54
0.41,Ideal,F,VVS1,1356,66.78
0.41,Premium,F,VVS1,1356,66.16
0.41,Premium,F,VVS1,1356,66.47
0.41,Ideal,F,VVS1,1356,66.84
0.41,Ideal,F,VVS1,1356,67.43
0.41,Ideal,F,VVS1,1356,67.12
0.41,Ideal,D,VVS2,1356,66.78
0.41,Premium,D,VVS2,1356,67.12
0.41,Ideal,D,VVS2,1356,67.43
0.41,Premium,D,VVS2,1356,67.74
0.41,Ideal,D,VVS2,1356,67.35
0.41,Premium,D,VVS2,1356,66.36
0.54,Premium,G,SI1,1356,87.92
0.53,Premium,H,VS2,1356,87.75
0.54,Premium,E,SI1,1356,88.32
0.5,Very Good,F,VS2,1357,79.01
0.51,Very Good,E,SI1,1357,84.95
0.57,Ideal,E,SI2,1357,96.52
0.52,Ideal,I,VS1,1357,85.16
0.52,Good,F,SI1,1357,80.47
0.54,Very Good,E,SI1,1358,89.59
0.43,Ideal,F,VVS1,1358,69.61
0.43,Ideal,F,VVS1,1358,71.71
0.43,Ideal,F,VVS1,1358,71.11
0.43,Very Good,F,VVS1,1358,71.44
0.43,Premium,F,VVS1,1358,70.68
0.43,Ideal,F,VVS1,1358,69.99
0.55,Ideal,G,SI2,1358,91.4
0.45,Ideal,G,VVS1,1358,73.64
0.45,Ideal,G,VVS1,1358,74.58
0.45,Premium,D,VS1,1358,74.35
0.56,Fair,E,SI1,1358,88.48
0.4,Very Good,D,VVS2,1359,65.02
0.53,Very Good,F,SI1,1359,86.36
0.53,Ideal,F,SI1,1359,86.0
0.53,Ideal,F,SI1,1359,87.71
0.61,Premium,F,SI1,1359,97.72
0.39,Ideal,G,VVS1,1359,64.98
0.54,Ideal,H,VS2,1359,89.58
0.5,Ideal,E,SI2,1359,84.09
0.58,Ideal,E,SI2,1359,94.78
0.57,Ideal,D,SI2,1359,93.4
0.32,Ideal,E,IF,1359,52.27
0.51,Ideal,D,SI2,1359,84.09
0.51,Ideal,D,SI2,1359,84.46
0.51,Premium,D,SI2,1359,82.19
0.51,Ideal,D,SI2,1359,83.82
0.51,Ideal,D,SI2,1359,83.26
0.51,Ideal,D,SI2,1359,84.64
0.51,Premium,H,VS2,1359,84.46
0.53,Ideal,F,SI1,1360,87.4
0.53,Ideal,F,SI1,1360,87.07
0.56,Very Good,G,SI1,1361,92.31
0.54,Premium,E,SI1,1361,88.82
0.54,Good,H,VS1,1361,85.86
0.54,Good,H,VS1,1361,86.03
0.59,Good,F,SI1,1361,97.3
0.51,Good,E,SI1,1361,83.71
0.59,Very Good,E,SI2,1362,96.82
0.71,Fair,J,SI2,1362,108.7
0.5,Good,H,VVS2,1362,78.37
0.39,Premium,E,VVS1,1362,63.45
0.39,Premium,G,IF,1362,63.8
0.51,Very Good,E,SI1,1363,82.85
0.55,Premium,H,VS2,1363,90.64
0.55,Ideal,D,SI2,1363,89.32
0.52,Very Good,J,VVS1,1363,85.6
0.41,Ideal,E,VVS2,1363,69.14
0.41,Ideal,E,VVS2,1363,68.78
0.51,Good,D,SI1,1363,83.97
0.53,Good,G,SI1,1363,87.6
0.53,Ideal,F,SI1,1363,87.44
0.53,Good,F,SI1,1363,86.82
0.53,Good,F,SI1,1363,86.82
0.53,Ideal,F,SI1,1363,86.7
0.5,Premium,D,SI1,1363,81.41
0.53,Fair,E,SI1,1363,88.49
0.53,Premium,G,SI1,1363,85.49
0.41,Very Good,D,VVS2,1364,68.11
0.57,Good,G,SI1,1364,94.56
0.57,Ideal,G,SI1,1364,94.45
0.57,Good,F,SI1,1364,93.29
0.57,Good,G,SI1,1364,94.03
0.57,Very Good,F,SI1,1364,96.36
0.62,Ideal,F,SI2,1364,103.04
0.32,Premium,H,VS2,505,53.35
0.32,Ideal,H,VS2,505,52.03
0.32,Premium,H,VS2,505,51.93
0.32,Very Good,H,VS2,505,51.16
0.36,Very Good,I,VS2,505,57.84
0.32,Premium,I,VS1,505,51.99
0.32,Ideal,H,VS2,505,51.94
0.36,Premium,E,SI2,505,59.28
0.32,Good,I,VS1,505,53.38
0.26,Very Good,E,VVS2,506,42.67
0.33,Ideal,G,SI1,506,54.26
0.3,Premium,F,SI2,506,48.93
0.3,Premium,I,SI1,506,48.54
0.3,Premium,I,SI1,506,48.47
0.3,Premium,F,SI2,506,47.01
0.3,Very Good,F,SI2,506,48.25
0.3,Very Good,F,SI2,506,49.53
0.3,Premium,F,SI2,506,49.55
0.3,Very Good,F,SI2,506,50.71
0.3,Ideal,J,VS1,506,50.38
0.3,Premium,J,VS1,506,49.18
0.3,Premium,J,VS1,506,49.15
0.3,Premium,J,VS1,506,49.62
0.3,Premium,J,VS1,506,49.62
0.3,Very Good,J,VS1,506,48.88
0.3,Premium,J,VS1,506,48.45
0.3,Very Good,J,VS1,506,49.53
0.3,Premium,J,VS1,506,48.91
0.3,Good,J,VS1,506,49.83
0.3,Premium,J,VS1,506,48.52
0.55,Ideal,D,SI2,1364,91.4
0.55,Premium,E,SI2,1364,90.96
0.42,Very Good,E,VVS1,1365,70.11
0.47,Ideal,I,VVS1,1365,77.0
0.51,Ideal,H,VS2,1365,84.03
0.56,Ideal,F,SI1,1365,93.36
0.5,Good,E,VS2,1365,83.35
0.53,Very Good,G,SI1,1367,87.09
0.5,Ideal,I,VVS2,1367,83.38
0.46,Premium,F,VS1,1367,75.35
0.41,Ideal,E,VVS1,1367,67.93
0.41,Ideal,E,VVS1,1367,68.21
0.41,Ideal,E,VVS1,1367,68.2
0.41,Ideal,G,IF,1367,67.54
0.41,Premium,E,VVS1,1367,67.07
0.41,Very Good,E,VVS1,1367,66.95
0.41,Premium,E,VVS1,1367,68.35
0.41,Ideal,E,VVS1,1367,67.77
0.41,Ideal,E,VVS1,1367,66.95
0.41,Ideal,G,IF,1367,67.29
0.41,Ideal,E,VVS1,1367,67.74
0.41,Ideal,G,IF,1367,67.43
0.41,Ideal,G,IF,1367,67.51
0.41,Ideal,G,IF,1367,67.54
0.41,Ideal,E,VVS1,1367,66.94
0.55,Ideal,I,SI1,1367,92.09
0.5,Fair,G,VS1,1367,77.63
0.6,Fair,F,SI1,1367,99.24
0.6,Good,F,SI1,1367,90.91
0.48,Fair,G,VVS2,1367,77.62
0.55,Very Good,F,SI1,1368,90.26
0.36,Very Good,E,IF,1368,59.21
0.39,Ideal,F,IF,1368,63.65
0.61,Ideal,E,SI2,1368,101.43
0.54,Ideal,G,SI1,1368,90.2
0.54,Ideal,G,SI1,1368,90.54
0.55,Ideal,F,SI1,1368,88.98
0.55,Very Good,D,SI2,1368,90.09
0.55,Very Good,D,SI2,1368,90.36
0.55,Ideal,D,SI2,1368,88.92
0.5,Ideal,D,SI2,1368,82.27
0.58,Ideal,I,VVS2,1369,95.38
0.52,Premium,E,SI1,1369,85.83
0.52,Very Good,E,SI1,1369,84.79
0.52,Very Good,G,VS2,1369,85.77
0.52,Very Good,G,VS2,1369,84.08
0.52,Very Good,E,SI1,1369,83.82
0.57,Ideal,G,SI1,1369,94.53
0.57,Very Good,G,SI1,1369,90.98
0.54,Premium,F,SI1,1369,90.34
0.54,Ideal,F,SI1,1369,89.04
0.42,Ideal,E,VVS1,1369,69.97
0.53,Very Good,F,SI1,1370,88.35
0.55,Very Good,F,SI1,1370,92.04
0.55,Very Good,F,SI1,1370,91.13
0.5,Ideal,I,VVS1,1370,83.3
0.5,Ideal,H,VS1,1370,83.72
0.5,Ideal,H,VS1,1370,83.85
0.5,Ideal,H,VS1,1370,83.85
0.5,Ideal,H,VS1,1370,83.65
0.52,Premium,F,SI1,1370,85.39
0.59,Ideal,I,VS2,1371,97.57
0.59,Ideal,F,SI2,1371,98.44
0.53,Ideal,G,SI1,1371,87.48
0.52,Very Good,E,SI2,1372,83.55
0.46,Premium,E,VS1,1372,73.98
0.46,Premium,E,VS1,1372,74.58
0.42,Ideal,E,VS1,1372,69.25
0.63,Ideal,I,SI1,1372,102.1
0.58,Very Good,F,SI1,1373,93.25
0.5,Very Good,G,VS2,1373,81.58
0.5,Fair,G,VS1,1373,79.14
0.51,Very Good,F,SI1,1374,82.68
0.5,Good,D,SI1,1374,79.11
0.55,Premium,F,SI1,1374,90.57
0.4,Ideal,G,VVS1,1374,65.97
0.55,Ideal,I,VS2,1374,91.85
0.52,Ideal,H,VS2,1374,85.6
0.5,Ideal,F,SI1,1374,81.48
0.33,Ideal,E,VVS1,1374,54.33
0.5,Premium,E,SI1,1374,81.1
0.5,Very Good,E,SI1,1374,79.66
0.5,Very Good,E,SI1,1374,77.96
0.51,Ideal,H,VS2,1375,85.0
0.51,Ideal,H,VS2,1375,85.43
0.51,Ideal,H,VS2,1375,84.56
0.54,Premium,E,SI1,1375,87.16
0.41,Very Good,D,VVS1,1376,65.55
0.54,Very Good,F,SI1,1376,90.56
0.5,Very Good,D,SI1,1376,80.37
0.52,Premium,D,SI1,1376,85.61
0.41,Ideal,D,VVS1,1376,67.54
0.51,Ideal,I,VS1,1376,82.94
0.51,Good,H,VS1,1376,82.96
0.57,Ideal,F,SI2,1376,93.75
0.52,Ideal,I,VVS2,1376,84.7
0.59,Ideal,G,SI1,1376,95.84
0.58,Very Good,E,SI2,1377,96.82
0.51,Ideal,E,SI1,1377,84.4
0.53,Ideal,G,SI1,1377,88.92
0.57,Ideal,F,SI1,1377,94.67
0.45,Ideal,G,IF,1377,75.5
0.45,Ideal,G,IF,1377,75.19
0.45,Ideal,G,IF,1377,75.92
0.45,Ideal,G,IF,1377,75.39
0.39,Ideal,F,IF,1377,64.79
0.54,Good,D,SI2,1377,87.92
0.55,Premium,G,SI1,1377,89.78
0.62,Very Good,I,VS2,1378,100.73
0.6,Very Good,J,VS1,1378,97.9
0.46,Very Good,G,VS1,1378,78.3
0.62,Premium,I,VS2,1378,101.8
0.5,Very Good,D,VS2,1378,82.44
0.56,Very Good,D,SI1,1378,90.3
0.6,Very Good,H,SI1,1378,96.71
0.54,Ideal,H,VS2,1378,89.41
0.44,Ideal,G,IF,1378,73.4
0.6,Good,I,VS1,1378,97.6
0.5,Premium,F,SI1,1378,80.69
0.5,Ideal,F,SI1,1378,81.9
0.5,Ideal,F,SI1,1378,85.39
0.6,Premium,F,SI2,1378,99.87
0.58,Very Good,G,SI1,1379,95.74
0.54,Very Good,E,SI1,1379,86.57
0.51,Very Good,D,SI1,1380,85.12
0.61,Ideal,I,VS2,1380,101.24
0.55,Very Good,E,SI1,1381,89.92
0.51,Premium,E,SI1,1381,82.55
0.51,Premium,H,VS1,1381,83.55
0.54,Ideal,H,VS1,1381,88.24
0.51,Premium,G,VS2,1381,85.22
0.41,Ideal,E,VVS2,1381,67.36
0.52,Very Good,E,SI1,1382,87.41
0.46,Ideal,H,IF,1382,76.02
0.61,Premium,H,SI1,1382,100.61
0.62,Premium,G,SI1,1382,104.55
0.51,Ideal,D,SI2,1383,85.12
0.52,Ideal,F,SI1,1383,84.77
0.57,Fair,E,SI1,1383,90.85
0.53,Ideal,I,VS1,1383,86.36
0.53,Premium,I,VS1,1383,88.55
0.57,Very Good,E,SI2,1384,94.99
0.5,Ideal,H,VS1,1384,81.51
0.57,Ideal,G,SI1,1384,92.41
0.54,Ideal,G,SI1,1384,91.91
0.55,Good,I,VVS2,1384,92.96
0.6,Very Good,E,SI2,1385,100.54
0.54,Ideal,F,SI1,1385,88.9
0.54,Ideal,F,SI1,1385,88.75
0.6,Ideal,E,SI2,1385,97.25
0.54,Ideal,F,SI1,1385,87.98
0.51,Ideal,H,VS2,1385,83.81
0.51,Ideal,E,SI2,1385,83.69
0.54,Ideal,F,SI1,1385,89.64
0.52,Ideal,H,VS2,1385,82.19
0.52,Very Good,H,VS2,1385,85.03
0.52,Good,H,VS2,1385,83.19
0.52,Good,H,VS2,1385,84.7
0.52,Ideal,D,SI2,1385,82.97
0.52,Premium,D,SI2,1385,84.5
0.52,Ideal,D,SI2,1385,86.1
0.52,Premium,D,SI2,1385,82.7
0.6,Premium,D,SI2,1385,97.82
0.52,Ideal,J,IF,1385,84.87
0.51,Very Good,E,SI1,1386,80.23
0.5,Very Good,E,VS2,1386,82.58
0.58,Ideal,H,SI1,1386,98.86
0.5,Very Good,H,VS2,1387,82.54
0.57,Very Good,D,SI2,1387,91.61
0.51,Very Good,D,SI1,1387,80.49
0.52,Premium,E,SI1,1387,85.12
0.55,Premium,H,VS2,1387,89.6
0.52,Good,E,SI1,1388,86.22
0.58,Good,F,SI1,1388,94.46
0.56,Premium,D,SI2,1388,92.28
0.58,Very Good,G,SI1,1388,94.99
0.58,Good,G,SI1,1388,94.92
0.56,Ideal,H,VS2,1388,92.67
0.56,Ideal,H,VS2,1388,91.64
0.58,Good,G,SI1,1388,95.76
0.42,Ideal,D,VS1,1388,68.57
0.46,Ideal,D,VS2,1388,74.25
0.46,Premium,D,VS2,1388,74.15
0.52,Very Good,H,VS2,1389,83.52
0.52,Very Good,H,VS2,1389,87.03
